n,n_senses,chance,purity_k1,excess_k1,purity_k5,excess_k5,purity_k10,excess_k10,purity_k20,excess_k20,purity_k50,excess_k50,step,layer,word,pos,within,between,gap
1000,5,0.1991991991991992,0.375,0.21953125,0.3602,0.20104975000000003,0.3433,0.179945875,0.3311,0.164711125,0.30406,0.130944925,0,8,day,n,0.04859403520822525,-0.004466818179935217,0.053060851991176605
400,2,0.49874686716791977,0.6875,0.3765625000000001,0.6585,0.31870750000000003,0.63925,0.28030375,0.61575,0.2334212500000001,0.57205,0.14623974999999995,0,8,different,a,0.01171388290822506,-0.0037220055237412453,0.015435888431966305
1399,7,0.14224446032880628,0.5017869907076483,0.41916666666666663,0.4497498213009292,0.3585,0.42101501072194425,0.325,0.38902787705503933,0.28770833333333334,0.34453180843459613,0.2358333333333333,0,8,end,n,0.058477260172367096,-0.00176893116440624,0.060246191918849945
400,2,0.49874686716791977,0.6775,0.35661250000000005,0.6715,0.3446425,0.6575,0.3167125,0.638,0.2778100000000001,0.596,0.19402000000000003,0,8,end,v,0.029467737302184105,-0.02915254607796669,0.058620281517505646
400,2,0.49874686716791977,0.83,0.66085,0.7995,0.6000025000000001,0.77975,0.5606012500000002,0.757625,0.5164618750000001,0.7132,0.427834,0,8,example,n,0.05944257974624634,-0.059810053557157516,0.11925263702869415
800,4,0.2490613266583229,0.53,0.3741166666666667,0.4495,0.26691750000000003,0.415875,0.22214020833333334,0.3823125,0.17744614583333335,0.3512,0.1360146666666667,0,8,file,n,0.0271960087120533,-0.0006867905030958354,0.02788279950618744
400,2,0.49874686716791977,0.8675,0.7356625000000002,0.836,0.67282,0.81825,0.6374087500000002,0.80275,0.60648625,0.74045,0.4821977500000002,0,8,file,v,0.0985671803355217,-0.10051997750997543,0.19908715784549713
1400,7,0.14224446032880628,0.4664285714285714,0.3779446428571428,0.424,0.32848,0.39885714285714285,0.299167619047619,0.3745357142857143,0.2708128869047619,0.3405,0.2311329166666667,0,8,find,v,0.12797988951206207,-0.01994122937321663,0.1479211151599884
600,3,0.332220367278798,0.4866666666666667,0.23128333333333337,0.4796666666666667,0.22080083333333336,0.461,0.19284750000000003,0.44516666666666665,0.1691370833333333,0.41436666666666666,0.12301408333333332,0,8,first,a,0.010112148709595203,-0.005074777640402317,0.01518692634999752
800,4,0.2490613266583229,0.45875,0.2792354166666667,0.4265,0.23628916666666666,0.420625,0.22846562500000006,0.40325,0.20532791666666667,0.373775,0.1660770416666667,0,8,first,r,0.044703125953674316,-0.004703131038695574,0.0494062565267086
399,2,0.49874686716791977,0.6791979949874687,0.3600000000000001,0.6456140350877193,0.2930000000000001,0.6165413533834586,0.235,0.6021303258145363,0.20624999999999996,0.5778947368421052,0.1579,0,8,following,a,0.016456004232168198,-0.019721129909157753,0.0361771360039711
400,2,0.49874686716791977,0.7575,0.5162125,0.727,0.455365,0.71325,0.42793375000000017,0.679125,0.35985437500000006,0.62285,0.2475857500000001,0,8,following,n,0.010224922560155392,-0.010053330101072788,0.02027825266122818
400,2,0.49874686716791977,0.8025,0.6059875000000001,0.736,0.4733200000000001,0.71975,0.4409012500000001,0.692375,0.386288125,0.6553,0.3123235000000001,0,8,found,v,0.015411391854286194,-0.014700636267662048,0.030112028121948242
800,4,0.2490613266583229,0.565,0.4207249999999999,0.501,0.33549833333333334,0.478,0.30487,0.438375,0.25210270833333337,0.376475,0.16967254166666668,0,8,function,n,0.03183881565928459,-0.00405954010784626,0.035898357629776
400,2,0.49874686716791977,0.735,0.47132500000000005,0.6815,0.36459250000000004,0.669,0.33965500000000015,0.629625,0.26110187500000004,0.56995,0.14205025,0,8,function,v,0.011867443099617958,-0.004052606411278248,0.01592005044221878
1200,6,0.16597164303586323,0.31666666666666665,0.1806833333333333,0.29133333333333333,0.15030866666666665,0.27641666666666664,0.1324235833333333,0.261625,0.11468837499999998,0.24271666666666666,0.09201728333333331,0,8,get,v,0.028768714517354965,0.004592211917042732,0.024176502600312233
400,2,0.49874686716791977,0.615,0.23192500000000005,0.599,0.20000500000000002,0.58975,0.18155125000000005,0.5865,0.1750675000000001,0.5914,0.18484300000000015,0,8,good,a,0.018762899562716484,-0.01135401800274849,0.030116917565464973
800,4,0.2490613266583229,0.59125,0.45568125000000004,0.524,0.36612666666666666,0.506625,0.3429889583333333,0.490125,0.3210164583333333,0.47445,0.3001425833333333,0,8,good,n,0.2151649296283722,-0.06737157702445984,0.28253650665283203
400,2,0.49874686716791977,0.665,0.33167500000000016,0.649,0.2997550000000001,0.63,0.2618500000000001,0.600625,0.203246875,0.55995,0.12210024999999995,0,8,group,n,0.006028247065842152,-0.006257927976548672,0.012286175042390823
400,2,0.49874686716791977,0.6825,0.36658750000000007,0.663,0.3276850000000001,0.6485,0.2987575,0.624875,0.25162562499999996,0.59625,0.19451874999999996,0,8,here,r,0.04095340147614479,-0.025859735906124115,0.0668131411075592
600,3,0.332220367278798,0.4633333333333333,0.19634166666666664,0.4483333333333333,0.1738791666666666,0.44333333333333336,0.1663916666666667,0.4380833333333333,0.15852979166666664,0.428,0.14342999999999997,0,8,high,a,0.04355921968817711,-0.016033625230193138,0.0595928430557251
400,2,0.49874686716791977,0.5375,0.07731250000000002,0.526,0.054370000000000106,0.51925,0.04090375000000004,0.517625,0.03766187500000006,0.51005,0.022549750000000063,0,8,high,r,0.0003197993210051209,-0.00019504304509609938,0.0005148423369973898
400,2,0.49874686716791977,0.775,0.5511250000000001,0.7615,0.5241925,0.7515,0.5042424999999999,0.737875,0.47706062499999996,0.6924,0.3863380000000001,0,8,however,r,0.14221908152103424,-0.14197149872779846,0.2841905951499939
600,3,0.332220367278798,0.595,0.39351249999999993,0.5316666666666666,0.2986708333333333,0.49866666666666665,0.2492533333333333,0.4645,0.19808875000000004,0.4212666666666667,0.13334683333333333,0,8,information,n,0.009817413054406643,-0.003074220847338438,0.012891633436083794
800,4,0.2490613266583229,0.36375,0.15272708333333337,0.32575,0.10212374999999999,0.31975,0.09413374999999999,0.3143125,0.0868928125,0.298475,0.06580254166666667,0,8,just,r,0.011251184158027172,0.0010685629677027464,0.010182620957493782
1000,5,0.1991991991991992,0.46,0.32567500000000005,0.402,0.2532475,0.3913,0.239885875,0.3779,0.22315262500000002,0.36084,0.20184895,0,8,know,v,0.12993820011615753,-0.032315775752067566,0.1622539758682251
600,3,0.332220367278798,0.47833333333333333,0.21880416666666666,0.4553333333333333,0.18436166666666662,0.44633333333333336,0.1708841666666667,0.4251666666666667,0.13918708333333338,0.3965666666666667,0.09635858333333334,0,8,left,a,0.00837960746139288,-0.0009800692787393928,0.009359676390886307
400,2,0.49874686716791977,0.6675,0.33666250000000003,0.634,0.26983000000000007,0.608,0.21796000000000004,0.589,0.180055,0.56385,0.12988075,0,8,left,n,0.0030594822019338608,-0.00552365742623806,0.00858313962817192
400,2,0.49874686716791977,0.675,0.3516250000000002,0.608,0.21796000000000004,0.59525,0.19252374999999997,0.574375,0.150878125,0.5544,0.11102800000000007,0,8,like,a,0.003021164098754525,-0.006013662554323673,0.009034826420247555
400,2,0.49874686716791977,0.765,0.5311750000000001,0.7405,0.48229750000000016,0.72475,0.4508762500000001,0.72025,0.44189874999999995,0.7092,0.41985400000000017,0,8,like,n,0.1126667782664299,-0.11152719706296921,0.2241939753293991
800,4,0.2490613266583229,0.46125,0.28256458333333334,0.4335,0.24561083333333333,0.42425,0.2332929166666667,0.4115,0.21631416666666664,0.37795,0.17163675000000003,0,8,like,v,0.05093775689601898,-0.01115364208817482,0.0620913989841938
1200,6,0.16597164303586323,0.26916666666666667,0.12373083333333332,0.24966666666666668,0.10035033333333333,0.23516666666666666,0.08296483333333331,0.22483333333333333,0.07057516666666665,0.21188333333333334,0.05504811666666666,0,8,make,v,0.034212689846754074,-0.0063331774435937405,0.04054586589336395
1000,5,0.1991991991991992,0.355,0.19455625,0.3148,0.14435650000000003,0.2975,0.12275312499999999,0.27105,0.08972368750000001,0.24692,0.059591349999999994,0,8,model,n,0.012453649193048477,-0.0006535683642141521,0.013107217848300934
400,2,0.49874686716791977,0.5775,0.1571125000000001,0.5745,0.15112750000000008,0.56225,0.12668875000000013,0.545,0.09227500000000013,0.5239,0.05018050000000012,0,8,more,a,0.003874358022585511,-0.0007611283217556775,0.004635486286133528
400,2,0.49874686716791977,0.5525,0.10723750000000004,0.5645,0.13117750000000006,0.56025,0.12269875000000012,0.553,0.10823500000000015,0.5349,0.07212550000000015,0,8,more,r,0.004429721273481846,-0.0024684646632522345,0.006898186169564724
400,2,0.49874686716791977,0.565,0.13217499999999996,0.5655,0.13317250000000005,0.571,0.14414499999999997,0.55625,0.1147187500000001,0.52535,0.05307325000000002,0,8,most,a,0.008390583097934723,0.0012206326937302947,0.007169950287789106
400,2,0.49874686716791977,0.605,0.21197500000000002,0.6145,0.23092750000000015,0.5965,0.19501750000000012,0.5785,0.1591075000000001,0.5493,0.10085350000000008,0,8,most,r,0.005569941829890013,-0.004648664966225624,0.010218607261776924
600,3,0.332220367278798,0.66,0.49085000000000006,0.6223333333333333,0.43444416666666663,0.6075,0.41223125000000005,0.586,0.38003499999999996,0.5397666666666666,0.31080058333333327,0,8,much,r,0.03883179649710655,-0.01924404688179493,0.05807584524154663
600,3,0.332220367278798,0.61,0.415975,0.5983333333333334,0.3985041666666667,0.584,0.37703999999999993,0.5628333333333333,0.3453429166666666,0.5313,0.29812174999999996,0,8,name,n,0.09664680808782578,-0.042476627975702286,0.13912343978881836
400,2,0.49874686716791977,0.825,0.650875,0.822,0.64489,0.817,0.634915,0.8135,0.6279325000000001,0.80545,0.6118727500000001,0,8,need,n,0.19417321681976318,-0.19562643766403198,0.38979965448379517
400,2,0.49874686716791977,0.68,0.3616000000000002,0.6005,0.20299750000000014,0.57925,0.16060375000000016,0.56175,0.12569125,0.52855,0.05945724999999999,0,8,need,v,0.0073198894970119,-0.0013724779710173607,0.008692367002367973
400,2,0.49874686716791977,0.6425,0.2867875,0.5745,0.15112750000000008,0.57175,0.14564125000000003,0.553,0.10823500000000015,0.53025,0.06284875000000005,0,8,new,a,0.004630595445632935,-0.002310466254130006,0.006941061466932297
600,3,0.332220367278798,0.6783333333333333,0.5183041666666667,0.5683333333333334,0.3535791666666667,0.5691666666666667,0.3548270833333334,0.5528333333333333,0.3303679166666666,0.5435666666666666,0.3164910833333333,0,8,now,r,0.14171352982521057,-0.06964579969644547,0.21135932207107544
799,4,0.2490613266583229,0.5306633291614519,0.37500000000000006,0.47459324155193994,0.30033333333333334,0.4330413016270338,0.24500000000000002,0.4021276595744681,0.2038333333333334,0.34730913642052563,0.1308333333333333,0,8,number,n,0.028853097930550575,-0.0016156828496605158,0.030468780547380447
400,2,0.49874686716791977,0.755,0.511225,0.695,0.39152499999999996,0.6795,0.36060250000000005,0.661625,0.3249418750000001,0.6542,0.3101290000000001,0,8,number,v,0.0575534887611866,-0.05570346117019653,0.11325694620609283
400,2,0.49874686716791977,0.6175,0.23691250000000016,0.5965,0.19501750000000012,0.5825,0.1670875000000001,0.562125,0.12643937500000002,0.54555,0.09337225000000002,0,8,one,n,0.006110451649874449,-0.0033497235272079706,0.009460175409913063
399,2,0.49874686716791977,0.7167919799498746,0.435,0.7077694235588973,0.41700000000000015,0.6882205513784461,0.378,0.6791979949874687,0.3600000000000001,0.6544862155388471,0.3107000000000001,0,8,only,a,0.026644812896847725,-0.025121275335550308,0.05176609009504318
400,2,0.49874686716791977,0.61,0.22195000000000004,0.58,0.1621,0.57,0.14214999999999997,0.5715,0.1451425000000001,0.55585,0.11392074999999997,0,8,only,r,0.006589608732610941,-0.0020397938787937164,0.00862940214574337
2200,11,0.0904956798544793,0.3640909090909091,0.3008179545454545,0.29518181818181816,0.22505240909090904,0.26740909090909093,0.19451629545454546,0.24479545454545454,0.16965260227272724,0.21539090909090908,0.13732230454545452,0,8,order,n,0.05990733578801155,0.0033088477794080973,0.0565984882414341
600,3,0.332220367278798,0.575,0.36356249999999996,0.5196666666666667,0.2807008333333334,0.4791666666666667,0.22005208333333334,0.4414166666666667,0.16352145833333334,0.4019,0.10434524999999996,0,8,order,v,0.021886248141527176,-0.005127593409270048,0.02701384201645851
400,2,0.49874686716791977,0.78,0.5611000000000002,0.7535,0.5082325,0.73125,0.46384375,0.698125,0.3977593750000001,0.6512,0.3041440000000001,0,8,other,a,0.016631973907351494,-0.015224989503622055,0.0318569615483284
400,2,0.49874686716791977,0.625,0.25187500000000007,0.6155,0.23292250000000017,0.61175,0.2254412500000001,0.5935,0.18903250000000013,0.5617,0.12559150000000002,0,8,out,r,0.0043502370826900005,-0.005831996910274029,0.010182233527302742
400,2,0.49874686716791977,0.6225,0.24688750000000018,0.5815,0.1650925000000001,0.57325,0.14863375000000015,0.5665,0.13516750000000008,0.54235,0.08698825000000006,0,8,over,r,0.0023988117463886738,-0.0031248973682522774,0.005523709114640951
1600,8,0.12445278298936835,0.380625,0.29258526785714284,0.31575,0.21848874999999998,0.28575,0.1842244642857143,0.2659375,0.16159575892857142,0.2428,0.13516942857142855,0,8,part,n,0.11399596929550171,-0.012803898192942142,0.12679986655712128
1200,6,0.16597164303586323,0.5808333333333333,0.49741916666666663,0.5118333333333334,0.4146881666666667,0.4806666666666667,0.3773193333333334,0.44075,0.32945925,0.3901,0.26872989999999997,0,8,return,n,0.09623381495475769,-0.012959875166416168,0.10919369012117386
800,4,0.2490613266583229,0.58,0.4406999999999999,0.542,0.3900966666666667,0.524875,0.36729187499999993,0.50525,0.3411579166666666,0.478275,0.30523620833333337,0,8,return,v,0.06207920238375664,-0.019409149885177612,0.08148835599422455
1200,6,0.16597164303586323,0.44583333333333336,0.33555416666666665,0.397,0.277003,0.36975,0.24433025,0.3420416666666667,0.21110795833333335,0.3080333333333333,0.17033196666666664,0,8,right,a,0.01928839460015297,-0.0021976816933602095,0.021486075595021248
1000,5,0.1991991991991992,0.495,0.36938125,0.4362,0.29595475,0.4173,0.272353375,0.3941,0.243382375,0.35848,0.19890190000000002,0,8,right,n,0.09920424222946167,-0.017096571624279022,0.11630081385374069
800,4,0.2490613266583229,0.495,0.32750833333333335,0.419,0.22630166666666665,0.3985,0.19900250000000005,0.3729375,0.16496177083333333,0.338375,0.11893604166666666,0,8,right,r,0.013536863029003143,0.0006655121687799692,0.012871351093053818
800,4,0.2490613266583229,0.39125,0.18934791666666667,0.354,0.13974333333333333,0.33975,0.12076708333333334,0.3249375,0.10104177083333334,0.302625,0.07132895833333332,0,8,same,a,0.006408190820366144,-0.002236862201243639,0.008645053021609783
400,2,0.49874686716791977,0.86,0.7207000000000001,0.822,0.64489,0.8135,0.6279325000000001,0.799,0.5990050000000001,0.78705,0.5751647500000001,0,8,second,n,0.16216310858726501,-0.16437971591949463,0.32654282450675964
1600,8,0.12445278298936835,0.354375,0.2626040178571429,0.30075,0.20135660714285716,0.2833125,0.1814404910714286,0.26015625,0.15499274553571427,0.229325,0.11977905357142858,0,8,see,v,0.05686347931623459,-0.002410179702565074,0.05927366018295288
1400,7,0.14224446032880628,0.4057142857142857,0.30716190476190475,0.34685714285714286,0.2385442857142857,0.3265,0.21481125,0.29710714285714285,0.18054407738095238,0.2547285714285714,0.13113772619047617,0,8,set,n,0.030837751924991608,-0.0013660028344020247,0.032203756272792816
1200,6,0.16597164303586323,0.405,0.286595,0.3561666666666667,0.22804383333333333,0.33066666666666666,0.1974693333333333,0.30604166666666666,0.1679439583333333,0.2668333333333333,0.12093316666666662,0,8,set,v,0.024991268292069435,0.0053427075035870075,0.019648561254143715
600,3,0.332220367278798,0.425,0.13893749999999996,0.4116666666666667,0.11897083333333335,0.3923333333333333,0.09001916666666662,0.37983333333333336,0.0713004166666667,0.3614,0.04369649999999999,0,8,state,n,0.009737448766827583,0.006971629802137613,0.00276581896468997
1200,6,0.16597164303586323,0.4775,0.3735224999999999,0.4226666666666667,0.3077773333333333,0.3965,0.2764035,0.35541666666666666,0.22714458333333332,0.3103,0.1730497,0,8,string,n,0.05756676569581032,-0.002840515226125717,0.060407280921936035
600,3,0.332220367278798,0.58,0.37104999999999994,0.516,0.27521,0.4871666666666667,0.23203208333333336,0.45625,0.18573437499999998,0.4075,0.11273124999999995,0,8,study,n,0.013180756941437721,-0.007675918750464916,0.020856674760580063
400,2,0.49874686716791977,0.75,0.5012500000000001,0.7085,0.4184575000000001,0.6825,0.36658750000000007,0.64925,0.30025375000000004,0.60025,0.20249874999999998,0,8,study,v,0.015626486390829086,-0.018018923699855804,0.03364541009068489
1000,5,0.1991991991991992,0.378,0.22327750000000002,0.3292,0.1623385,0.3028,0.12937150000000003,0.28665,0.10920418750000002,0.2632,0.07992099999999998,0,8,system,n,0.021500222384929657,0.0024212603457272053,0.01907896250486374
600,3,0.332220367278798,0.5816666666666667,0.3735458333333333,0.542,0.31414500000000006,0.523,0.2856925,0.5048333333333334,0.2584879166666667,0.47796666666666665,0.2182550833333333,0,8,table,n,0.05818700045347214,-0.019530482590198517,0.07771748304367065
400,2,0.49874686716791977,0.8725,0.7456375000000002,0.876,0.7526200000000001,0.86275,0.7261862500000001,0.848375,0.697508125,0.8148,0.630526,0,8,table,v,0.1042693480849266,-0.10072078555822372,0.20499013364315033
800,4,0.2490613266583229,0.45875,0.2792354166666667,0.3725,0.1643791666666667,0.344875,0.127591875,0.3185,0.09246916666666669,0.2895,0.05385083333333332,0,8,test,n,0.005934826098382473,-0.00025831296807155013,0.006193139124661684
400,2,0.49874686716791977,0.65,0.30175000000000013,0.6065,0.21496750000000014,0.59025,0.18254875000000018,0.571125,0.14439437500000005,0.56515,0.13247425000000015,0,8,test,v,0.032444242388010025,-0.02256702072918415,0.055011264979839325
400,2,0.49874686716791977,0.6625,0.3266875,0.6135,0.22893250000000015,0.5925,0.1870375000000001,0.575125,0.15237437500000006,0.556,0.11422000000000015,0,8,text,n,0.017200415953993797,-0.003946912940591574,0.02114732936024666
