sense,n_sense,n_lemma,chance,purity_k5,excess_k5,purity_k10,excess_k10,purity_k20,excess_k20,purity_k50,excess_k50,step,layer,word,pos,n,n_conf,share,log_share
determine.v.03,200,1200,0.16597164303586323,0.76,0.71224,0.7415,0.6900585,0.7045,0.6456955,0.6505,0.5809495,20000,1,set,v,17934,3004,0.2076728001204303,-0.6826203813231478
put.v.01,200,1200,0.16597164303586323,0.411,0.29378899999999997,0.387,0.265013,0.36075,0.23353925,0.2991,0.15962089999999995,20000,1,set,v,18504,3566,0.2142733073172991,-0.6690319269835092
set.v.04,200,1200,0.16597164303586323,0.553,0.46404700000000004,0.5075,0.4094924999999999,0.45775,0.34984225,0.3914,0.2702886,20000,1,set,v,1766,1103,0.0204499924731058,-1.689306847504523
set.v.05,200,1200,0.16597164303586323,0.253,0.10434699999999998,0.242,0.09115799999999998,0.235,0.08276499999999996,0.2183,0.06274169999999998,20000,1,set,v,16395,4531,0.1898514306888845,-0.7215861257406881
set.v.08,200,1200,0.16597164303586323,0.491,0.389709,0.5,0.4005,0.45975,0.35224025,0.4196,0.3041004,20000,1,set,v,19738,4744,0.2285628264066607,-0.6409944021089206
set.v.09,200,1200,0.16597164303586323,0.776,0.7314240000000001,0.7275,0.6732725,0.6915,0.6301085,0.5828,0.4997772,20000,1,set,v,3648,487,0.0422432460599603,-1.3742427170896945
state.n.01,200,600,0.332220367278798,0.563,0.3455924999999999,0.535,0.30366250000000006,0.5055,0.2594862499999999,0.4831,0.22594224999999996,20000,1,state,n,32621,22132,0.3536880224653316,-0.4513796471835254
state.n.02,200,600,0.332220367278798,0.749,0.6241275,0.744,0.61664,0.72125,0.582571875,0.6521,0.47901975,20000,1,state,n,45691,44598,0.495397426028125,-0.3050462542392532
state.n.04,200,600,0.332220367278798,0.65,0.47587500000000005,0.6385,0.4586537499999999,0.609,0.4144775,0.5533,0.33106675,20000,1,state,n,9975,2642,0.1081523565829276,-0.9659640130736064
bowed_stringed_instrument.n.01,200,1200,0.16597164303586323,0.561,0.4736390000000001,0.5155,0.41908449999999997,0.4705,0.36512949999999994,0.4128,0.29594719999999997,20000,1,string,n,691,511,0.0097229453066737,-2.0122021572262843
string.n.01,200,1200,0.16597164303586323,0.461,0.35373899999999997,0.432,0.3189679999999999,0.395,0.274605,0.333,0.200267,20000,1,string,n,8300,2749,0.1167879103406548,-0.9326021122244046
string.n.03,200,1200,0.16597164303586323,0.555,0.46644500000000005,0.542,0.45085800000000004,0.50625,0.40799375,0.4585,0.35074150000000004,20000,1,string,n,1631,744,0.0229495279235672,-1.6392262435602032
string.n.04,200,1200,0.16597164303586323,0.508,0.410092,0.4705,0.36512949999999994,0.44925,0.33965074999999995,0.398,0.278202,20000,1,string,n,2988,976,0.0420436477226357,-1.3762996114571178
string.n.05,200,1200,0.16597164303586323,0.748,0.697852,0.7225,0.6672775000000001,0.67075,0.6052292499999999,0.6163,0.5399436999999999,20000,1,string,n,54441,49554,0.7660301960066978,-0.11575411065380266
string.n.08,200,1200,0.16597164303586323,0.817,0.7805829999999999,0.7985,0.7584015,0.77225,0.72692775,0.7288,0.6748312,20000,1,string,n,1655,1317,0.0232872279052751,-1.6328822064887418
report.n.01,200,600,0.332220367278798,0.661,0.49234750000000005,0.6195,0.4302012500000001,0.575,0.36356249999999996,0.5076,0.26263100000000006,20000,1,study,n,3767,747,0.0387073571722153,-1.412206480055514
study.n.02,200,600,0.332220367278798,0.776,0.66456,0.747,0.6211325,0.735,0.6031624999999999,0.6816,0.523196,20000,1,study,n,2420,1035,0.0248664200575421,-1.60438673427835
survey.n.01,200,600,0.332220367278798,0.574,0.3620649999999999,0.5585,0.33885375,0.5295,0.29542624999999995,0.4774,0.21740649999999997,20000,1,study,n,90192,77528,0.9267570900123304,-0.03303408278266805
analyze.v.01,200,400,0.49874686716791977,0.848,0.69676,0.8275,0.6558625000000001,0.7775,0.5561125,0.7011,0.40369449999999996,20000,1,study,v,44141,39000,0.8513375378502961,-0.06989821692851467
study.v.02,200,400,0.49874686716791977,0.892,0.7845400000000001,0.8705,0.7416475000000002,0.85,0.7007500000000001,0.7418,0.4848910000000001,20000,1,study,v,5884,2955,0.1134833844432872,-0.9450677206103592
arrangement.n.03,200,1000,0.1991991991991992,0.696,0.6203799999999999,0.6515,0.564810625,0.6085,0.5111143750000001,0.5287,0.41146412499999996,20000,1,system,n,1910,422,0.0199354966652402,-1.7003729400223426
system.n.01,200,1000,0.1991991991991992,0.551,0.4393112500000001,0.495,0.36938125,0.45,0.3131875,0.388,0.23576500000000003,20000,1,system,n,64757,54003,0.6758968364141156,-0.17011958629967586
system.n.02,200,1000,0.1991991991991992,0.575,0.46928125,0.5175,0.39747812499999996,0.4595,0.32505062500000004,0.3897,0.237887875,20000,1,system,n,4969,582,0.0518636036280516,-1.2851373105245374
system.n.03,200,1000,0.1991991991991992,0.53,0.41308750000000005,0.524,0.40559500000000004,0.50275,0.37905906250000004,0.4569,0.32180387499999996,20000,1,system,n,14446,11269,0.1507791543591938,-0.8216586967457971
system.n.06,200,1000,0.1991991991991992,0.727,0.6590912500000001,0.717,0.64660375,0.71025,0.6381746875000001,0.6903,0.6132621250000001,20000,1,system,n,6502,3992,0.0678641881242889,-1.1683593421099623
board.n.04,200,600,0.332220367278798,0.632,0.44892,0.598,0.39800499999999994,0.5685,0.35382875,0.4998,0.2509505,20000,1,table,n,877,287,0.0107484710698221,-1.9686533081356716
table.n.01,200,600,0.332220367278798,0.794,0.6915150000000001,0.77,0.655575,0.75575,0.6342356250000001,0.7258,0.5893855,20000,1,table,n,65155,64398,0.7985366391724781,-0.09770515238038309
table.n.02,200,600,0.332220367278798,0.571,0.3575724999999999,0.5665,0.35083375,0.55975,0.340725625,0.533,0.30066750000000003,20000,1,table,n,14987,12847,0.1836799725466645,-0.7359381941930145
postpone.v.01,200,400,0.49874686716791977,0.959,0.918205,0.953,0.906235,0.93925,0.8788037500000002,0.9002,0.8008990000000001,20000,1,table,v,308,276,0.5703703703703704,-0.2438430433225242
table.v.02,200,400,0.49874686716791977,0.937,0.8743150000000002,0.9315,0.8633425000000001,0.91675,0.83391625,0.8649,0.7304755,20000,1,table,v,232,216,0.4296296296296296,-0.3669057749320689
examination.n.02,200,800,0.2490613266583229,0.524,0.36612666666666666,0.4965,0.32950583333333333,0.47625,0.30253958333333336,0.4321,0.2437465,20000,1,test,n,1740,294,0.0201416863453257,-1.6959041713290672
test.n.02,200,800,0.2490613266583229,0.609,0.4793183333333333,0.5655,0.4213908333333333,0.4855,0.3148575,0.4045,0.20699250000000005,20000,1,test,n,8184,1789,0.0947353799138769,-1.0234877989075626
test.n.05,200,800,0.2490613266583229,0.749,0.6657516666666666,0.718,0.62447,0.67025,0.5608829166666667,0.5219,0.3633301666666667,20000,1,test,n,10085,479,0.1167407510302356,-0.9327775170628823
trial.n.02,200,800,0.2490613266583229,0.575,0.4340416666666666,0.5135,0.3521441666666666,0.4535,0.2722441666666667,0.3766,0.169839,20000,1,test,n,66220,10370,0.766541649303144,-0.11546424319561659
screen.v.01,200,400,0.49874686716791977,0.744,0.48928000000000005,0.705,0.411475,0.68625,0.3740687500000001,0.6447,0.29117650000000017,20000,1,test,v,5043,3102,0.1013077803893208,-0.994357199749357
test.v.01,200,400,0.49874686716791977,0.656,0.3137200000000001,0.63,0.2618500000000001,0.6085,0.21895750000000014,0.5946,0.1912270000000001,20000,1,test,v,43445,37844,0.8727575885413528,-0.05910636634958141
text.n.01,200,400,0.49874686716791977,0.775,0.5511250000000001,0.7485,0.4982575000000002,0.7275,0.45636250000000017,0.6483,0.2983585,20000,1,text,n,52086,44283,0.976966650410774,-0.010120261040465215
textbook.n.01,200,400,0.49874686716791977,0.763,0.5271850000000001,0.7375,0.4763125000000002,0.71725,0.4359137500000002,0.6665,0.33466750000000006,20000,1,text,n,591,246,0.0110852684097985,-1.9552537867639168
then.r.01,200,600,0.332220367278798,0.594,0.39201499999999995,0.568,0.3530799999999999,0.552,0.3291200000000001,0.506,0.260235,20000,1,then,r,54322,47829,0.5977924750470447,-0.22344955611860814
then.r.02,200,600,0.332220367278798,0.753,0.6301175,0.7635,0.6458412499999999,0.731,0.5971725,0.6826,0.5246934999999999,20000,1,then,r,29263,25916,0.3220279297025453,-0.49210646001326186
then.r.03,200,600,0.332220367278798,0.664,0.49684000000000006,0.6535,0.48111624999999997,0.60175,0.403620625,0.5485,0.32387875,20000,1,then,r,7286,5623,0.0801795952504099,-1.0959361404147216
there.r.01,200,400,0.49874686716791977,0.667,0.33566500000000016,0.669,0.33965500000000015,0.647,0.2957650000000001,0.5953,0.19262350000000017,20000,1,there,r,92329,86035,0.9532703525889216,-0.020783913646526066
there.r.02,200,400,0.49874686716791977,0.75,0.5012500000000001,0.7225,0.44638750000000016,0.67125,0.3441437500000001,0.6353,0.27242350000000004,20000,1,there,r,3918,1442,0.0404522223943007,-1.393057613802804
through.r.01,200,400,0.49874686716791977,0.794,0.5890300000000002,0.7905,0.5820475,0.75775,0.5167112500000002,0.6973,0.3961135000000001,20000,1,through,r,1769,249,0.4116825692343495,-0.38543752077418014
through.r.03,200,400,0.49874686716791977,0.764,0.5291800000000001,0.737,0.47531500000000004,0.71125,0.4239437500000002,0.6596,0.320902,20000,1,through,r,1166,276,0.2713521061205492,-0.5664668032609079
clock_time.n.01,200,1400,0.14224446032880628,0.694,0.643255,0.664,0.6082799999999999,0.64625,0.5875864583333333,0.6036,0.5378636666666666,20000,1,time,n,1889,1061,0.019706232135033,-1.7053964056237247
time.n.01,200,1400,0.14224446032880628,0.556,0.48237,0.5105,0.4293245833333333,0.454,0.36345500000000003,0.347,0.2387108333333333,20000,1,time,n,36647,25103,0.3823050762586326,-0.4175899353671177
time.n.02,200,1400,0.14224446032880628,0.371,0.2666908333333333,0.3315,0.22064041666666667,0.29375,0.17663020833333334,0.2605,0.13786625000000002,20000,1,time,n,36857,26093,0.3844958167289115,-0.41510838091179114
time.n.03,200,1400,0.14224446032880628,0.649,0.5907925,0.597,0.5301691666666666,0.52875,0.4506010416666667,0.4022,0.30306483333333334,20000,1,time,n,9817,3647,0.1024119009368023,-0.9896495725509734
time.n.04,200,1400,0.14224446032880628,0.715,0.6677374999999999,0.6915,0.6403404166666667,0.64825,0.5899181250000001,0.542,0.46604833333333334,20000,1,time,n,3406,1672,0.0355317240084291,-1.449383719918975
time.n.05,200,1400,0.14224446032880628,0.508,0.42641,0.482,0.3960983333333333,0.439,0.3459675,0.3883,0.28685974999999997,20000,1,time,n,5116,1784,0.0533706106949863,-1.2726978277389407
time.n.06,200,1400,0.14224446032880628,0.886,0.8670949999999998,0.8635,0.8408637499999999,0.83925,0.8125922916666667,0.7934,0.7591388333333332,20000,1,time,n,627,247,0.0065409251184043,-2.184360822714841
character.n.05,200,800,0.2490613266583229,0.834,0.7789433333333333,0.8255,0.7676241666666667,0.809,0.7456516666666667,0.7669,0.6895885,20000,1,type,n,454,312,0.0055394902204814,-2.2565302000041827
type.n.01,200,800,0.2490613266583229,0.58,0.4406999999999999,0.5525,0.40407916666666666,0.5225,0.3641291666666666,0.4561,0.2757065,20000,1,type,n,75123,68353,0.9166148102053516,-0.03781312992071361
type.n.04,200,800,0.2490613266583229,0.378,0.17170333333333335,0.3475,0.13108749999999997,0.33,0.10778333333333337,0.3081,0.07861983333333332,20000,1,type,n,3204,1366,0.0390936710714154,-1.407893545449082
type.n.05,200,800,0.2490613266583229,0.756,0.6750733333333333,0.7415,0.6557641666666667,0.70075,0.60149875,0.6615,0.5492308333333333,20000,1,type,n,3000,465,0.0366045609282916,-1.4364647981416192
type.v.01,200,400,0.49874686716791977,0.857,0.7147150000000001,0.844,0.6887800000000001,0.8095,0.6199525000000001,0.7288,0.4589560000000001,20000,1,type,v,5744,5589,0.5649095200629426,-0.2480211063117078
type.v.02,200,400,0.49874686716791977,0.842,0.68479,0.816,0.63292,0.78875,0.57855625,0.7092,0.41985400000000017,20000,1,type,v,4424,4199,0.4350904799370574,-0.36142041924930995
function.n.02,200,400,0.49874686716791977,0.699,0.399505,0.656,0.3137200000000001,0.62825,0.25835875,0.5917,0.18544150000000006,20000,1,use,n,5001,774,0.0527342514288124,-1.2779072144898087
use.n.01,200,400,0.49874686716791977,0.675,0.3516250000000002,0.6665,0.33466750000000006,0.6435,0.2887825,0.5991,0.2002045,20000,1,use,n,88640,65954,0.934685872155556,-0.029334321653121477
use.v.01,200,400,0.49874686716791977,0.915,0.8304250000000002,0.9065,0.8134675,0.89125,0.78304375,0.8518,0.7043410000000001,20000,1,use,v,92739,91473,0.9842396841569028,-0.006899128366243205
use.v.06,200,400,0.49874686716791977,0.903,0.8064850000000001,0.897,0.7945150000000002,0.9015,0.8034925,0.8779,0.7564105000000001,20000,1,use,v,893,639,0.0094774155204618,-2.0233100780870505
secondhand.s.02,200,399,0.5,0.856,0.712,0.847,0.694,0.83875,0.6775,0.7996,0.5992,20000,1,used,a,504,428,0.3564356435643564,-0.44801887301535537
used.a.01,199,399,0.49748743718592964,0.8351758793969849,0.672,0.8226130653266331,0.647,0.7907035175879397,0.5835,0.7563819095477387,0.5152,20000,1,used,a,662,451,0.4681753889674682,-0.32959142002118064
value.n.01,200,800,0.2490613266583229,0.784,0.71236,0.772,0.69638,0.72575,0.6347904166666667,0.5941,0.45947649999999995,20000,1,value,n,67401,65861,0.8231579975818566,-0.0845167979684262
value.n.02,200,800,0.2490613266583229,0.574,0.43270999999999993,0.5395,0.38676749999999993,0.50275,0.33782875,0.469,0.292885,20000,1,value,n,8010,6138,0.0978248922216387,-1.0095506219100154
value.n.03,200,800,0.2490613266583229,0.672,0.5632133333333333,0.6425,0.5239291666666666,0.63825,0.5182695833333333,0.6147,0.48690883333333335,20000,1,value,n,4878,3428,0.0595742602068856,-1.2249413420165411
value.n.06,200,800,0.2490613266583229,0.929,0.9054516666666668,0.9225,0.8967958333333333,0.91225,0.88314625,0.9054,0.8740243333333333,20000,1,value,n,1477,759,0.0180383727604694,-1.743802642682305
prize.v.01,200,400,0.49874686716791977,0.799,0.5990050000000001,0.7675,0.5361625,0.74875,0.4987562500000001,0.7206,0.44259700000000013,20000,1,value,v,2419,435,0.3389379291018635,-0.46987982839504905
value.v.01,200,400,0.49874686716791977,0.781,0.5630950000000001,0.744,0.48928000000000005,0.683,0.36758500000000016,0.6116,0.22514200000000012,20000,1,value,v,3763,1893,0.5272523469244781,-0.27798147843706433
identical.s.02,200,400,0.49874686716791977,0.639,0.2798050000000001,0.616,0.23392000000000004,0.596,0.19402000000000003,0.584,0.17007999999999998,20000,1,very,a,4450,2362,0.496707221788146,-0.3038995256098889
very.s.01,200,400,0.49874686716791977,0.625,0.25187500000000007,0.6,0.202,0.578,0.15810999999999997,0.5521,0.10643950000000013,20000,1,very,a,4509,1908,0.503292778211854,-0.2981793012842499
very.r.01,200,400,0.49874686716791977,0.678,0.35761000000000015,0.6655,0.33267250000000004,0.63225,0.26633875,0.5924,0.18683800000000014,20000,1,very,r,97427,96500,0.9943458425613128,-0.0024625377426031577
very.r.02,200,400,0.49874686716791977,0.681,0.36359500000000017,0.679,0.3596050000000002,0.66275,0.32718624999999996,0.6272,0.25626400000000005,20000,1,very,r,554,200,0.005654157438687,-2.2476321028502038
direction.n.01,200,1400,0.14224446032880628,0.314,0.20023833333333332,0.269,0.14777583333333336,0.2485,0.12387625000000001,0.2195,0.09006708333333334,20000,1,way,n,5994,650,0.0619586115647805,-1.207898322941729
manner.n.01,200,1400,0.14224446032880628,0.409,0.31099249999999995,0.3765,0.27310291666666664,0.3475,0.23929374999999997,0.3053,0.19009558333333335,20000,1,way,n,41850,24713,0.4325939095739182,-0.36391959922207584
means.n.01,200,1400,0.14224446032880628,0.473,0.3856058333333333,0.4445,0.3523795833333333,0.41125,0.313615625,0.3416,0.23241533333333333,20000,1,way,n,32524,17653,0.3361931735957495,-0.4734111091588793
room.n.02,200,1400,0.14224446032880628,0.617,0.5534858333333333,0.579,0.5091841666666665,0.52225,0.44302312499999996,0.4061,0.3076115833333333,20000,1,way,n,2651,580,0.0274027826590312,-1.5622053338182618
way.n.04,200,1400,0.14224446032880628,0.677,0.6234358333333334,0.604,0.53833,0.53125,0.453515625,0.4353,0.34165391666666667,20000,1,way,n,3750,944,0.0387628951231109,-1.4115837938236364
way.n.05,200,1400,0.14224446032880628,0.496,0.41241999999999995,0.4605,0.37103291666666666,0.4175,0.3209020833333333,0.3548,0.24780433333333332,20000,1,way,n,3583,430,0.0370366541936284,-1.431368253385244
way.n.07,200,1400,0.14224446032880628,0.589,0.5208425,0.546,0.4707116666666667,0.50425,0.42203812499999993,0.4075,0.30924375,20000,1,way,n,4166,751,0.043062992288768,-1.365895795939628
good.s.13,200,600,0.332220367278798,0.531,0.29767250000000006,0.526,0.290185,0.51175,0.26884562500000003,0.5158,0.27491050000000006,20000,1,well,a,41877,10817,0.5511654536121823,-0.25871801130323113
well.a.01,200,600,0.332220367278798,0.632,0.44892,0.6235,0.4361912500000001,0.595,0.39351249999999993,0.5236,0.28659099999999993,20000,1,well,a,16199,4543,0.213203648376525,-0.6712053678619955
well.s.03,200,600,0.332220367278798,0.654,0.48186500000000004,0.6175,0.42720625000000007,0.57925,0.36992687500000004,0.5126,0.27011849999999993,20000,1,well,a,17903,5638,0.2356308980112925,-0.6277677616100237
well.n.01,200,600,0.332220367278798,0.748,0.62263,0.728,0.59268,0.69225,0.539144375,0.6353,0.45386174999999995,20000,1,well,n,4354,4024,0.3801955990220049,-0.4199929146444855
well.n.02,200,600,0.332220367278798,0.865,0.7978375,0.8325,0.74916875,0.79625,0.694884375,0.7511,0.62727225,20000,1,well,n,5611,5171,0.4899580859238561,-0.30984107064610383
well.n.03,200,600,0.332220367278798,0.82,0.7304499999999999,0.8125,0.71921875,0.8085,0.71322875,0.7826,0.6744435,20000,1,well,n,1479,1136,0.1291477471184072,-0.8889131653526687
well.r.01,200,600,0.332220367278798,0.493,0.2407675,0.4635,0.19659125000000002,0.45175,0.17899562499999996,0.411,0.11797249999999995,20000,1,well,r,50426,25123,0.5178004826205268,-0.285837549112939
well.r.02,200,600,0.332220367278798,0.549,0.32462750000000007,0.519,0.2797025,0.4755,0.21456124999999995,0.4254,0.1395365,20000,1,well,r,42104,3005,0.4323458438157827,-0.3641687115849636
well.r.03,200,600,0.332220367278798,0.714,0.571715,0.684,0.5267900000000001,0.626,0.439935,0.528,0.29318000000000005,20000,1,well,r,2876,2119,0.0295322688299019,-1.5297031868833402
employment.n.02,200,999,0.19939879759519039,0.558,0.4479148936170213,0.549,0.4366733416770964,0.536,0.4204355444305382,0.4915,0.36485231539424284,20000,1,work,n,16886,10287,0.1749645118173058,-0.7570500306557489
work.n.01,200,999,0.19939879759519039,0.296,0.12066082603254065,0.2715,0.09005882352941179,0.265,0.08193992490613268,0.2503,0.06357872340425534,20000,1,work,n,44010,26564,0.4560101957289842,-0.34102544703000537
work.n.05,200,999,0.19939879759519039,0.819,0.7739198998748434,0.784,0.7302027534418023,0.764,0.7052215269086358,0.7185,0.6483892365456821,20000,1,work,n,590,414,0.0061132927852783,-2.213724803950811
workplace.n.01,200,999,0.19939879759519039,0.681,0.601549436795995,0.65,0.562828535669587,0.63175,0.5400331664580726,0.5835,0.4797659574468085,20000,1,work,n,1116,240,0.0115634487260519,-1.9369126209913925
work.n.02,199,999,0.19839679358717435,0.4884422110552764,0.36183165829145736,0.43366834170854274,0.29350125628140705,0.36909547738693466,0.21294660804020096,0.31698492462311556,0.14793869346733665,20000,1,work,n,33691,26622,0.3490897410657852,-0.4570629139013352
